发现批次,资产编号,资产类型,逻辑主机,服务或项目,资源名称,位置,格式,标的范围,时间范围,字节数,最后修改时间,访问状态,发现证据,限制,后续任务
discovery-20260728T092404+0800,DS-000075,候选数据文件,ubuntu,binance-event,BTCUSDT_seconds_2026-06-23_2026-07-08.csv,/opt/binance-event/data/replay_cache/session_adaptive_reversal/BTCUSDT_seconds_2026-06-23_2026-07-08.csv,CSV,BTC,未知,53,2026-07-09T00:05:00.853906+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000076,候选数据文件,ubuntu,binance-event,BTCUSDT_seconds_2026-06-24_2026-07-09.csv,/opt/binance-event/data/replay_cache/session_adaptive_reversal/BTCUSDT_seconds_2026-06-24_2026-07-09.csv,CSV,BTC,未知,53,2026-07-10T00:05:00.057986+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000077,候选数据文件,ubuntu,binance-event,BTCUSDT_seconds_2026-06-25_2026-07-10.csv,/opt/binance-event/data/replay_cache/session_adaptive_reversal/BTCUSDT_seconds_2026-06-25_2026-07-10.csv,CSV,BTC,未知,53,2026-07-11T00:05:00.602777+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000078,候选数据文件,ubuntu,binance-event,BTCUSDT_seconds_2026-06-26_2026-07-11.csv,/opt/binance-event/data/replay_cache/session_adaptive_reversal/BTCUSDT_seconds_2026-06-26_2026-07-11.csv,CSV,BTC,未知,53,2026-07-12T00:05:00.028780+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000079,候选数据文件,ubuntu,binance-event,BTCUSDT_seconds_2026-06-27_2026-07-12.csv,/opt/binance-event/data/replay_cache/session_adaptive_reversal/BTCUSDT_seconds_2026-06-27_2026-07-12.csv,CSV,BTC,未知,53,2026-07-13T00:05:00.103404+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000080,候选数据文件,ubuntu,binance-event,session_adaptive_reversal.sqlite3,/opt/binance-event/data/session_adaptive_reversal.sqlite3,SQLite,未限定,未知,1114583040,2026-07-27T21:35:09.653243+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000081,候选数据文件,ubuntu,binance-event,signal_events-2026-06-07.jsonl,/opt/binance-event/data/signal_events-2026-06-07.jsonl,JSONL,未限定,未知,481256,2026-06-08T06:20:51+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000082,候选数据文件,ubuntu,binance-event,signal_events-2026-06-08.jsonl,/opt/binance-event/data/signal_events-2026-06-08.jsonl,JSONL,未限定,未知,209819,2026-06-09T05:10:29+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000083,候选数据文件,ubuntu,binance-event,signal_events-2026-06-09.jsonl,/opt/binance-event/data/signal_events-2026-06-09.jsonl,JSONL,未限定,未知,9052794,2026-06-10T07:36:23+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000084,候选数据文件,ubuntu,binance-event,signal_events-2026-06-10.jsonl,/opt/binance-event/data/signal_events-2026-06-10.jsonl,JSONL,未限定,未知,4269141,2026-06-11T05:50:31+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000085,候选数据文件,ubuntu,binance-event,signal_events-2026-06-11.jsonl,/opt/binance-event/data/signal_events-2026-06-11.jsonl,JSONL,未限定,未知,2465240,2026-06-12T03:33:04+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000086,候选数据文件,ubuntu,binance-event,signal_events-2026-06-12.jsonl,/opt/binance-event/data/signal_events-2026-06-12.jsonl,JSONL,未限定,未知,1203797,2026-06-12T23:15:16+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000087,候选数据文件,ubuntu,binance-event,signal_events-2026-06-13.jsonl,/opt/binance-event/data/signal_events-2026-06-13.jsonl,JSONL,未限定,未知,1817536,2026-06-14T05:43:37+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000088,候选数据文件,ubuntu,binance-event,signal_events-2026-06-14.jsonl,/opt/binance-event/data/signal_events-2026-06-14.jsonl,JSONL,未限定,未知,3730867,2026-06-15T07:28:01+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000089,候选数据文件,ubuntu,binance-event,signal_events-2026-06-15.jsonl,/opt/binance-event/data/signal_events-2026-06-15.jsonl,JSONL,未限定,未知,3103365,2026-06-16T03:21:07+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000090,候选数据文件,ubuntu,binance-event,signal_events-2026-06-16.jsonl,/opt/binance-event/data/signal_events-2026-06-16.jsonl,JSONL,未限定,未知,2284128,2026-06-16T22:11:14+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000091,候选数据文件,ubuntu,binance-event,signal_events-2026-06-17.jsonl,/opt/binance-event/data/signal_events-2026-06-17.jsonl,JSONL,未限定,未知,1543931,2026-06-17T16:51:38+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000092,候选数据文件,ubuntu,binance-event,signal_events-2026-06-19.jsonl,/opt/binance-event/data/signal_events-2026-06-19.jsonl,JSONL,未限定,未知,756596,2026-06-20T07:58:16.792512+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000093,候选数据文件,ubuntu,binance-event,signal_events-2026-06-20.jsonl,/opt/binance-event/data/signal_events-2026-06-20.jsonl,JSONL,未限定,未知,84031,2026-06-20T09:33:32.959224+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000094,候选数据文件,ubuntu,binance-event,signal_events-2026-06-21.jsonl,/opt/binance-event/data/signal_events-2026-06-21.jsonl,JSONL,未限定,未知,2596740,2026-06-22T07:34:05.378639+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000095,候选数据文件,ubuntu,binance-event,signal_events-2026-06-22.jsonl,/opt/binance-event/data/signal_events-2026-06-22.jsonl,JSONL,未限定,未知,2143994,2026-06-23T06:30:44.991187+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000096,候选数据文件,ubuntu,binance-event,signal_events-2026-06-23.jsonl,/opt/binance-event/data/signal_events-2026-06-23.jsonl,JSONL,未限定,未知,2423129,2026-06-24T00:12:57.782396+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000097,候选数据文件,ubuntu,binance-event,signal_events-2026-06-24.jsonl,/opt/binance-event/data/signal_events-2026-06-24.jsonl,JSONL,未限定,未知,2305276,2026-06-25T04:52:11.977426+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000098,候选数据文件,ubuntu,binance-event,signal_events-2026-06-25.jsonl,/opt/binance-event/data/signal_events-2026-06-25.jsonl,JSONL,未限定,未知,2629107,2026-06-26T04:01:58.013986+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000099,候选数据文件,ubuntu,binance-event,signal_events-2026-06-26.jsonl,/opt/binance-event/data/signal_events-2026-06-26.jsonl,JSONL,未限定,未知,3159732,2026-06-27T04:00:45.430890+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000100,候选数据文件,ubuntu,binance-event,signal_events-2026-06-27.jsonl,/opt/binance-event/data/signal_events-2026-06-27.jsonl,JSONL,未限定,未知,2143560,2026-06-28T06:18:39.511984+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000101,候选数据文件,ubuntu,binance-event,signal_events-2026-06-28.jsonl,/opt/binance-event/data/signal_events-2026-06-28.jsonl,JSONL,未限定,未知,2227774,2026-06-29T06:55:35.717797+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000102,候选数据文件,ubuntu,binance-event,signal_events-2026-06-29.jsonl,/opt/binance-event/data/signal_events-2026-06-29.jsonl,JSONL,未限定,未知,2079016,2026-06-30T01:15:38.873532+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000103,候选数据文件,ubuntu,binance-event,signal_events-2026-06-30.jsonl,/opt/binance-event/data/signal_events-2026-06-30.jsonl,JSONL,未限定,未知,978311,2026-06-30T21:35:19.715695+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000104,候选数据文件,ubuntu,binance-event,signal_events-2026-07-01.jsonl,/opt/binance-event/data/signal_events-2026-07-01.jsonl,JSONL,未限定,未知,1073019,2026-07-02T06:30:34.713329+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000105,候选数据文件,ubuntu,binance-event,signal_events-2026-07-02.jsonl,/opt/binance-event/data/signal_events-2026-07-02.jsonl,JSONL,未限定,未知,2454317,2026-07-03T06:54:07.922041+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000106,候选数据文件,ubuntu,binance-event,signal_events-2026-07-03.jsonl,/opt/binance-event/data/signal_events-2026-07-03.jsonl,JSONL,未限定,未知,2242068,2026-07-04T04:38:29.441304+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000107,候选数据文件,ubuntu,binance-event,signal_events-2026-07-04.jsonl,/opt/binance-event/data/signal_events-2026-07-04.jsonl,JSONL,未限定,未知,427908,2026-07-04T09:10:57.112809+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000108,候选数据文件,ubuntu,binance-event,signal_events-2026-07-05.jsonl,/opt/binance-event/data/signal_events-2026-07-05.jsonl,JSONL,未限定,未知,1053996,2026-07-06T07:26:04.711905+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000109,候选数据文件,ubuntu,binance-event,signal_events-2026-07-06.jsonl,/opt/binance-event/data/signal_events-2026-07-06.jsonl,JSONL,未限定,未知,2386917,2026-07-07T05:11:40.388056+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000110,候选数据文件,ubuntu,binance-event,signal_events-2026-07-07.jsonl,/opt/binance-event/data/signal_events-2026-07-07.jsonl,JSONL,未限定,未知,1575062,2026-07-08T00:52:54.590561+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000111,候选数据文件,ubuntu,binance-event,signal_events-2026-07-08.jsonl,/opt/binance-event/data/signal_events-2026-07-08.jsonl,JSONL,未限定,未知,1804162,2026-07-08T22:46:07.771283+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000112,候选数据文件,ubuntu,binance-event,signal_events-2026-07-09.jsonl,/opt/binance-event/data/signal_events-2026-07-09.jsonl,JSONL,未限定,未知,2322965,2026-07-10T02:10:01.374935+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000113,候选数据文件,ubuntu,binance-event,signal_events-2026-07-10.jsonl,/opt/binance-event/data/signal_events-2026-07-10.jsonl,JSONL,未限定,未知,2340673,2026-07-10T22:33:17.883356+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000114,候选数据文件,ubuntu,binance-event,signal_events-2026-07-11.jsonl,/opt/binance-event/data/signal_events-2026-07-11.jsonl,JSONL,未限定,未知,1081940,2026-07-12T07:23:34.291637+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000115,候选数据文件,ubuntu,binance-event,signal_events-2026-07-12.jsonl,/opt/binance-event/data/signal_events-2026-07-12.jsonl,JSONL,未限定,未知,2433826,2026-07-13T06:04:03.110073+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000116,候选数据文件,ubuntu,binance-event,signal_events-2026-07-13.jsonl,/opt/binance-event/data/signal_events-2026-07-13.jsonl,JSONL,未限定,未知,947174,2026-07-14T02:00:17.471940+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000117,候选数据文件,ubuntu,binance-event,signal_events-2026-07-14.jsonl,/opt/binance-event/data/signal_events-2026-07-14.jsonl,JSONL,未限定,未知,2074320,2026-07-15T06:35:11.486694+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000118,候选数据文件,ubuntu,binance-event,signal_events-2026-07-15.jsonl,/opt/binance-event/data/signal_events-2026-07-15.jsonl,JSONL,未限定,未知,2005125,2026-07-16T01:49:49.096915+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000119,候选数据文件,ubuntu,binance-event,signal_events-2026-07-16.jsonl,/opt/binance-event/data/signal_events-2026-07-16.jsonl,JSONL,未限定,未知,2263287,2026-07-17T07:25:23.240852+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000120,候选数据文件,ubuntu,binance-event,signal_events-2026-07-17.jsonl,/opt/binance-event/data/signal_events-2026-07-17.jsonl,JSONL,未限定,未知,1496052,2026-07-17T14:21:01.630103+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000121,候选数据文件,ubuntu,binance-event,signal_events-2026-07-27.jsonl,/opt/binance-event/data/signal_events-2026-07-27.jsonl,JSONL,未限定,未知,1977613,2026-07-28T07:02:43.267424+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000122,候选数据文件,ubuntu,binance-event,signal_events-2026-07-28.jsonl,/opt/binance-event/data/signal_events-2026-07-28.jsonl,JSONL,未限定,未知,537475,2026-07-28T09:16:23.019519+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000123,候选数据文件,ubuntu,binance-event,threshold_hits-1970-01-01.csv,/opt/binance-event/data/threshold_hits-1970-01-01.csv,CSV,未限定,未知,28119,2026-07-16T12:39:30.158402+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000124,候选数据文件,ubuntu,binance-event,threshold_hits-2026-06-07.csv,/opt/binance-event/data/threshold_hits-2026-06-07.csv,CSV,未限定,未知,2300,2026-06-07T22:31:58+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000125,候选数据文件,ubuntu,binance-event,threshold_hits-2026-06-08.csv,/opt/binance-event/data/threshold_hits-2026-06-08.csv,CSV,未限定,未知,3711,2026-06-08T22:57:26+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000126,候选数据文件,ubuntu,binance-event,threshold_hits-2026-06-09.csv,/opt/binance-event/data/threshold_hits-2026-06-09.csv,CSV,未限定,未知,41952,2026-06-09T23:57:20+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000127,候选数据文件,ubuntu,binance-event,threshold_hits-2026-06-10.csv,/opt/binance-event/data/threshold_hits-2026-06-10.csv,CSV,未限定,未知,35170,2026-06-10T22:15:34+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
discovery-20260728T092404+0800,DS-000128,候选数据文件,ubuntu,binance-event,threshold_hits-2026-06-11.csv,/opt/binance-event/data/threshold_hits-2026-06-11.csv,CSV,未限定,未知,12601,2026-06-11T23:01:27+08:00,元数据可访问,白名单目录内候选文件stat元数据,未读取文件内容；时间范围、完整性和质量未知,任务-000004
